NUSEQPATR	NUPATRIMONIO	DEPATRIMONIO	CDPROJETO	CDLOCAL	CODOBJETO	CDMATRFUNCIONARIO	SITUACAO	DTAQUISICAO	DTBAIXA	USUARIO	DTOPERACAO
245	245	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
246	246	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
247	247	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
248	248	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
249	249	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
250	250	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
251	251	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
252	252	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
253	254	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
254	255	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
255	256	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
256	257	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
257	258	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
258	259	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
259	260	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
260	261	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
261	262	POSTO DE ATENDIMENTO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
262	263	POSTO DE ATENDIMENTO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
263	264	POSTO DE ATENDIMENTO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
264	265	POSTO DE ATENDIMENTO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
265	267	ESTABILIZADOR DE VOLTAGEM	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
266	268	ESTABILIZADOR DE VOLTAGEM	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
267	269	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
268	270	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
269	271	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
270	272	MESA DE DIGITAÇÃO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
271	274	MESA ESCOLAR	8	530	467	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
272	275	IMPRESSORA JATO DE TINTA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
273	276	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	TIAGOP	2025-12-02
274	277	ARMARIO GRANDE DE METAL 2 PORTAS	8	530	407	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
275	278	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
276	279	POLTRONA PRESIDENTE	8	530	NULL	133838	EM USO	NULL	NULL	BEA.SC	2025-10-15
277	280	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
278	281	CADEIRA DE ESCRITORIO PRETA (FIXA)	8	530	396	133838	EM USO	NULL	NULL	BEA.SC	2025-10-15
279	282	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
280	283	ARMARIO GRANDE DE MADEIRA 2 PORTAS	8	530	408	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-11-13
281	284	MESA DE ESCRITORIO	8	530	321	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
282	285	POLTRONA PRESIDENTE	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
283	286	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
284	287	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
286	289	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
287	290	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
288	291	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
289	292	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
290	293	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
291	294	ESTABILIZADOR DE VOLTAGEM	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
292	295	IMPRESSORA JATO DE TINTA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
293	296	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
295	298	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
296	299	ESPELHO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
297	300	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
298	301	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
299	302	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
300	303	QUADRO NEGRO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
301	304	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
302	305	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
303	306	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
304	307	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
305	308	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
306	309	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
307	310	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
308	311	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
309	312	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
310	313	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
311	314	DISTRIBUIDOR DE REDE HUB	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
312	315	MESA ESCOLAR	8	2034	467	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-10
313	316	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
314	317	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
315	318	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
316	319	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
317	320	IMPRESSORA MATRICIAL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
318	321	MESA PARA IMPRESSORA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
319	322	MESA DE DIGITAÇÃO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
320	323	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
321	324	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
322	325	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
323	326	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
324	327	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
325	328	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
326	329	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
327	330	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
328	331	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
329	332	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
331	335	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
332	336	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
333	337	MESA DE ESCRITORIO PEQUENA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
334	338	MESA DE DIGITAÇÃO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
335	339	MESA DE DIGITAÇÃO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
336	340	MESA DE ESCRITORIO PEQUENA	8	530	1017	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
337	341	MESA DE ESCRITORIO PEQUENA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
338	342	MESA DE ESCRITORIO PEQUENA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
339	343	MESA DE DIGITAÇÃO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
340	344	MESA INDIVIDUAL PEQUENA CURVADA	8	530	412	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-02
341	345	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
342	346	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
343	347	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
344	348	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
345	349	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
346	350	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
347	351	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
348	352	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
349	353	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
350	354	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
351	355	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
352	356	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
353	357	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
354	358	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
355	359	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
356	360	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
357	361	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
358	362	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
359	363	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
360	364	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
361	365	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
362	366	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
363	367	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
364	368	MESA DE DIGITAÇÃO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
365	369	MESA DE ESCRITORIO PEQUENA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
366	370	SWITCH	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
367	371	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
368	372	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
369	373	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
370	374	MESA DE ESCRITORIO PEQUENA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
371	375	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
372	376	COFRE	8	530	NULL	133838	Á DISPOSIÇÃO	2011-12-11	NULL	BEA.SC	2025-10-15
373	377	ESTANTE DE MESA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
374	378	TRANSFORMADOR DE VOLTAGEM	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
375	379	LAVA JATO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
376	380	TECLADO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
377	381	RACK PARA SOM E VIDEO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
378	382	BANQUETA PEQUENA	8	530	425	133838	BAIXA	2011-12-11	NULL	RYAN	2025-12-19
379	383	BANQUETA PEQUENA	8	530	425	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
380	384	BANQUETA PEQUENA	8	530	425	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
381	385	BANQUETA PEQUENA	8	530	425	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
382	386	CAFETEIRA PROFISSIONAL	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
383	387	MESA PARA TELEFONE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
384	388	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
386	390	FREEZER	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
387	397	LIXEIRO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
388	398	DIVISÓRIA MÓVEL	8	530	NULL	133838	EM USO	2011-12-11	NULL	RYAN	2024-07-18
389	399	DIVISÓRIA MÓVEL	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
390	400	DIVISÓRIA MÓVEL	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
391	401	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
392	402	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
393	403	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
394	404	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
395	405	TRIBUNA	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
397	407	MESA DE REUNIÇO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
398	408	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
399	409	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
400	410	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
401	411	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
402	412	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
403	413	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
404	414	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
406	416	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
407	417	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
409	419	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
410	420	IMPRESSORA JATO DE TINTA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
411	421	MESA DE DIGITAÇÃO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
412	422	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
413	423	ESTABILIZADOR DE VOLTAGEM	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
414	424	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
416	426	CALCULADORA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
418	428	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
419	429	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
420	430	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
421	431	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
422	432	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
423	433	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
424	434	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
425	438	ESTABILIZADOR DE VOLTAGEM	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
426	439	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
427	440	TURBO CIRCULADOR	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
428	441	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
429	442	MESA PARA IMPRESSORA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
430	444	ARMµRIO ARQUIVO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
432	446	MESA DE DIGITAÇÃO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
433	447	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
434	448	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
436	450	ARQUIVO GAVETEIRO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
437	451	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
438	452	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
439	453	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
440	454	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
441	455	APARELHO DE FAX	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
442	457	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
443	458	BALCAO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
444	459	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
446	461	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
447	462	QUADRO ARTÖSTICO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
448	463	BALCAO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
449	464	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
451	466	MµQUINA DE ESCREVER	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
452	467	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
453	468	ARQUIVO DE A€O	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
454	469	ESCRIVANINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
455	470	ARQUIVO DE A€O	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
456	471	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
457	472	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
459	474	MESA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
460	475	ARMÁRIO EMBUTIDO AÉREO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
461	476	ARMµRIO EMBUTIDO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
462	477	BANCO REDONDO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
463	478	BANCO REDONDO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
464	479	BANCO REDONDO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
465	480	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
466	481	BALCAO DE PIA	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
467	482	FOGÃO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
468	483	REFRIGERADOR	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
469	484	BANCO REDONDO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
470	485	BANCO REDONDO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
471	486	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
472	487	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
473	488	ARQUIVO GAVETEIRO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
474	489	BALCAO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
475	490	ARMÁRIO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
476	491	COFRE	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
477	492	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
478	493	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
479	494	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
480	495	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
481	496	MESA PRESIDENTE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
482	497	APARELHO TELEFÔNICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
483	498	QUADRO ARTÖSTICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
485	500	POLTRONA PRESIDENTE	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
486	501	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
488	503	QUADRO ARTÖSTICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
489	504	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
490	505	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
491	506	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
492	507	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
493	508	MONITOR DE VIDEO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
